"time","usage"
1486082636,2360940
1486082936,2360952
1486083236,2360964
1486083536,2360964
1486083836,2360964
1486084137,2360968
1486084497,2360972
1486084856,2360992
1486085156,2361192
1486085456,2361396
1486085756,2361628
1486086056,2361844
1486086356,2364012
1486086656,2364012
1486086956,2364012
1486087256,2364012
1486087556,2364012
1486087856,2364016
1486088156,2364020
1486088456,2364036
1486088756,2364056
1486089056,2364060
1486089356,2366124
1486089656,2366124
1486089956,2366124
1486090256,2366124
1486090556,2366124
1486090856,2366264
1486091156,2366824
1486092590,2371584
1486092890,2372192
1486093190,2372676
1486093490,2373356
1486093790,2373576
1486094090,2373864
1486094390,2374076
1486094690,2374296
1486094990,2374672
1486095290,2375284
1486095590,2375980
1486095890,2376700
1486096190,2377616
1486096491,2378620
1486096850,2379500
1486097150,2379712
1486097450,2380008
1486097750,2380640
1486098050,2381156
1486098350,2384352
1486098651,2384592
1486099011,2385528
1486099371,2386064
1486099671,2386676
1486100031,2387580
1486100331,2388196
1486100631,2388968
1486100991,2389712
1486101351,2390336
1486101651,2392984
1486101951,2393912
1486102310,2395064
1486102610,2395864
1486102910,2398600
1486103210,2398692
1486103510,2398960
1486103810,2399564
1486104110,2399760
1486104410,2401808
1486104710,2401808
1486105011,2401808
1486105371,2401900
1486105731,2402420
1486106031,2403336
1486106331,2403924
1486106690,2404416
1486106990,2405020
1486107290,2405348
1486107591,2405716
1486107950,2406324
1486108250,2407060
1486108550,2407700
1486108850,2408464
1486109150,2409288
1486109451,2409944
1486109810,2410884
1486110110,2411580
1486110410,2412104
1486110710,2412660
1486111011,2412860
1486111311,2413128
1486111671,2413516
1486111971,2413984
1486112271,2414568
1486112571,2415080
1486112930,2416004
1486113230,2416688
1486113530,2417324
1486113831,2417588
1486114190,2418012
1486114490,2418556
1486114791,2419116
1486115091,2419692
1486115450,2420632
1486115750,2421448
1486116050,2422048
1486116350,2422760
1486116651,2423548
1486117011,2423836
1486117311,2424032
1486117611,2424300
1486117911,2425652
1486118271,2426028
1486118631,2426700
1486118990,2427588
1486119290,2428180
1486119590,2428992
1486119890,2429704
1486120190,2433188
1486120490,2433296
1486120791,2433316
1486121091,2433344
1486121450,2433364
1486121750,2433364
1486122051,2433368
1486122351,2435416
1486122710,2435460
1486123011,2435500
1486123370,2435500
1486123671,2435500
1486123971,2435500
1486124271,2435500
1486124630,2435528
1486124930,2435572
1486125231,2435640
1486125590,2437808
1486125891,2437824
1486126250,2437836
1486126550,2437892
1486126850,2437924
1486127151,2438000
1486127511,2438020
1486127871,2438076
1486128231,2438128
1486128531,2438376
1486128831,2438624
1486129131,2438836
1486129491,2439052
1486129791,2439324
1486130091,2439480
1486130391,2439484
1486130750,2439488
1486131050,2439508
1486131350,2439508
1486131650,2439512
1486131950,2439520
1486132251,2439548
1486132551,2439564
1486132851,2439588
1486133151,2439588
1486133510,2439588
1486133811,2439588
1486134170,2439588
1486134470,2439596
1486134770,2439600
1486135070,2439604
1486135370,2439608
1486135671,2439608
1486135971,2439628
1486136271,2439656
1486136571,2439676
1486136871,2439688
1486137171,2439696
1486137471,2439696
1486137771,2439700
1486138071,2439716
1486138430,2439716
1486138730,2439716
1486139030,2439720
1486139330,2439720
1486139630,2439720
1486139930,2439720
1486140230,2439724
1486140530,2439728
1486140830,2439736
1486141130,2439740
1486141430,2439752
1486141730,2439752
1486142031,2439752
1486142391,2440444
1486142691,2442676
1486142991,2442676
1486143350,2442676
1486143650,2442676
1486143950,2442676
1486144250,2442676
1486144550,2442676
1486144850,2442676
1486145150,2442676
1486145450,2442676
1486145751,2444724
1486146051,2444724
1486146351,2444724
1486146651,2444724
1486146951,2444724
1486147251,2444724
1486147551,2444724
1486147911,2444732
1486148271,2444732
1486148630,2446780
1486148930,2446792
1486149230,2446804
1486149530,2446804
1486149831,2446804
1486150131,2446804
1486150491,2446804
1486150851,2446804
1486151211,2446808
1486151570,2446808
1486151871,2446808
1486152171,2446816
1486152471,2446932
1486152831,2447196
1486153191,2447432
1486153550,2447684
1486153850,2447888
1486154151,2447972
1486154451,2447972
1486154811,2447972
1486155171,2447972
1486155530,2447972
1486155831,2447972
1486156131,2447972
1486156491,2447972
1486156851,2447972
1486157210,2447976
1486157510,2447976
1486157810,2447980
1486158111,2447988
1486158411,2447988
1486158711,2451332
1486159071,2451332
1486159431,2451332
1486159791,2451332
1486160151,2451332
1486160511,2451332
1486160811,2451332
1486161111,2451332
1486161411,2451332
1486161711,2451348
1486162011,2451348
1486162311,2451348
1486162670,2451348
1486162970,2451348
1486163271,2451348
1486163571,2451352
1486163871,2451352
1486164171,2451352
1486164471,2454228
1486164771,2454396
1486165071,2454396
1486165371,2454396
1486165671,2454396
1486165971,2454396
1486166271,2454396
1486166631,2454396
1486166931,2454396
1486167231,2454396
1486167590,2454396
1486167890,2456444
1486168191,2456444
1486168491,2456444
1486168791,2456444
1486169091,2456444
1486169391,2456444
1486169751,2456444
1486170110,2456448
1486170410,2456448
1486170710,2458496
1486171010,2458496
1486171310,2458500
1486171610,2458500
1486171910,2458500
1486172210,2458500
1486172510,2458500
1486172811,2458500
1486173111,2458500
1486173411,2458500
1486173771,2458576
1486174071,2458780
1486174430,2459044
1486174730,2459256
1486175030,2459460
1486175330,2459648
1486175631,2459656
1486175931,2459656
1486176231,2459656
1486176531,2459656
1486176831,2459656
1486177131,2459656
1486177431,2459656
1486177731,2459656
1486178031,2459656
1486178390,2459656
1486179351,2459672
1486179651,2459672
1486179951,2459672
1486180251,2459672
1486180551,2459672
1486180851,2459672
1486181151,2459680
1486181451,2459680
1486181751,2459680
1486182051,2459680
1486182351,2459680
1486182651,2459680
1486182951,2459680
1486183251,2459680
1486183551,2459680
1486183851,2459680
1486184151,2459680
1486184511,2459680
1486184811,2459680
1486185111,2459680
1486185471,2459680
1486185771,2459680
1486186131,2459688
1486186431,2459808
1486186731,2459764
1486187031,2459764
1486187331,2459772
1486187631,2459772
1486187931,2459772
1486188231,2459772
1486188531,2459772
1486188831,2459772
1486189131,2459772
1486189431,2459772
1486189731,2459776
1486190031,2459776
1486190331,2459776
1486190631,2459776
1486190931,2459776
1486191231,2459776
1486191531,2459776
1486191891,2459776
1486192251,2459776
1486192611,2459776
1486192911,2459776
1486193211,2459776
1486193511,2459776
1486193811,2459776
1486194111,2459776
1486194411,2459776
1486194711,2459776
1486195011,2459776
1486195311,2459776
1486195611,2459780
1486195911,2459784
1486196211,2459784
1486196511,2459792
1486196811,2459792
1486197111,2459792
1486197411,2459792
1486197711,2459792
1486198011,2459792
1486198311,2459792
1486198611,2459792
1486198911,2459792
1486199211,2459792
1486199511,2459792
1486199811,2459792
1486200111,2459792
1486200411,2459792
1486200711,2459792
1486201011,2459792
1486201311,2459792
1486201611,2459792
1486201911,2459792
1486202211,2459792
1486202511,2459792
1486202811,2459792
1486203111,2459792
1486203411,2459792
1486203711,2459792
1486204011,2459792
1486204311,2459792
1486204611,2459792
1486204911,2459792
1486205211,2459792
1486205511,2459792
1486205811,2459792
1486206111,2459792
1486206411,2459792
1486206711,2459792
1486207011,2459792
1486207311,2459792
1486207611,2459792
1486207911,2459792
1486208211,2459792
1486208511,2459792
1486208811,2459792
1486209111,2459820
1486209411,2459804
1486209711,2459804
1486210012,2459804
1486210371,2459804
1486210671,2459804
1486210971,2459804
1486211271,2459804
1486211571,2459804
1486211871,2459804
1486212171,2459804
1486212471,2459804
1486212771,2459804
1486213071,2459804
1486213371,2459804
1486213671,2459804
1486213971,2459804
1486214272,2459804
1486214631,2459804
1486214931,2459804
1486215231,2459804
1486215531,2459804
1486215831,2459804
1486216131,2459804
1486216431,2459804
1486216731,2459804
1486217031,2459804
1486217331,2459804
1486217631,2459804
1486217931,2459804
1486218231,2459804
1486218531,2459804
1486218831,2459804
1486219131,2459804
1486219432,2459804
1486219732,2459804
1486220091,2459804
1486220391,2459804
1486220691,2459808
1486220992,2459808
1486221351,2459808
1486221651,2459808
1486221951,2459808
1486222251,2459808
1486222551,2459808
1486222851,2459808
1486223151,2459808
1486223451,2459808
1486223751,2459808
1486224051,2459808
1486224352,2459808
1486224652,2459808
1486225011,2459808
1486225311,2459808
1486225612,2459808
1486225912,2459808
1486226212,2459808
1486226571,2459808
1486226871,2459808
1486227171,2459808
1486227471,2459808
1486227771,2459808
1486228071,2459808
1486228371,2459808
1486228671,2459808
1486228971,2459808
1486229271,2459808
1486229571,2459808
1486229871,2459808
1486230171,2459808
1486230471,2459808
1486230771,2459808
1486231071,2459820
1486231371,2459820
1486231671,2459820
1486231971,2459820
1486232271,2459820
1486232571,2459820
1486232871,2459820
1486233171,2459820
1486233471,2459824
1486233771,2459824
1486234071,2459824
1486234372,2459824
1486234731,2459828
1486235032,2459828
1486235392,2459828
1486235752,2459828
1486236052,2459828
1486236412,2459828
1486236771,2459828
1486237072,2459828
1486237432,2459828
1486237792,2459828
1486238151,2459828
1486238451,2459828
1486238752,2459828
1486239052,2459828
1486239352,2459828
1486239712,2459828
1486240072,2459828
1486240431,2459828
1486240731,2459828
1486241031,2459828
1486241332,2459828
1486241691,2459828
1486241991,2459828
1486242291,2459828
1486242591,2459828
1486242891,2459828
1486243191,2459828
1486243491,2459828
1486243791,2459828
1486244091,2459828
1486244392,2459828
1486244751,2459828
1486245051,2459828
1486245351,2459828
1486245651,2459828
1486245951,2459828
1486246251,2459828
1486246551,2459828
1486246851,2459828
1486247151,2459828
1486247451,2459828
1486247751,2459828
1486248051,2459828
1486248351,2459828
1486248651,2459828
1486248951,2459828
1486249251,2459828
1486249551,2459828
1486249851,2459828
1486250152,2459828
1486250452,2459828
1486250752,2459828
1486251112,2459828
1486251472,2459828
1486251772,2459828
1486252072,2459828
1486252432,2459828
1486252732,2459828
1486253091,2459884
1486253391,2459888
1486253691,2459896
1486253991,2459896
1486254292,2459896
1486254652,2459900
1486255012,2459900
1486255312,2459900
1486255672,2459900
1486256031,2459900
1486256331,2459900
1486256631,2459900
1486256931,2459900
1486257231,2459900
1486257531,2459900
1486257831,2459900
1486258131,2459900
1486258431,2459900
1486258731,2459900
1486259031,2459900
1486259331,2459900
1486259631,2459900
1486259931,2459900
1486260231,2459904
1486260531,2459904
1486260831,2459904
1486261131,2459904
1486261431,2459904
1486261731,2459904
1486262031,2459904
1486262332,2459904
1486262632,2459904
1486262992,2459904
1486263292,2459904
1486263651,2459904
1486263951,2459904
1486264251,2459904
1486264551,2459904
1486264851,2459904
1486265152,2459904
1486266407,2459904
1486266767,2459904
1486267127,2459904
1486267427,2459904
1486267786,2459904
1486268086,2459904
1486268386,2459904
1486268686,2459908
1486268986,2459908
1486269287,2459908
1486269646,2459908
1486269946,2459908
1486270247,2459908
1486270606,2459912
1486270906,2459912
1486271207,2459912
1486271567,2459912
1486271927,2459912
1486272286,2459912
1486272586,2459912
1486272886,2461964
1486273186,2461964
1486273486,2461964
1486273786,2461964
1486274086,2461964
1486274387,2461964
1486274746,2461964
1486275046,2462052
1486275346,2461980
1486275646,2461964
1486275946,2461964
1486276247,2461964
1486276606,2461964
1486276906,2461964
1486277206,2461964
1486277506,2461964
1486277806,2461964
1486278106,2461964
1486278406,2461964
1486278706,2461964
1486279006,2461964
1486279306,2461964
1486279606,2461964
1486279907,2461964
1486280207,2461964
1486280567,2461964
1486280867,2461964
1486281227,2461964
1486281527,2461964
1486281827,2461964
1486282127,2461964
1486282486,2461964
1486282786,2461964
1486283086,2461964
1486283387,2461964
1486283746,2461964
1486284046,2461964
1486284346,2461964
1486284646,2461964
1486284946,2461964
1486285247,2461964
1486285606,2461964
1486285906,2461964
1486286206,2461964
1486286506,2461964
1486286807,2461964
1486287167,2461964
1486287526,2461964
1486287826,2461964
1486288126,2461964
1486288426,2461964
1486288726,2461964
1486289026,2461964
1486289327,2461964
1486289627,2461964
1486289927,2461964
1486290227,2461964
1486290527,2461964
1486290827,2461964
1486291186,2461964
1486291487,2461964
1486291847,2461964
1486292147,2461964
1486292447,2461964
1486292806,2461964
1486293106,2461964
1486293406,2461964
1486293706,2461964
1486294006,2461964
1486294306,2461964
1486294607,2461964
1486294907,2461964
1486295207,2461964
1486295507,2461964
1486295866,2461964
1486296166,2461964
1486296467,2461964
1486296767,2461964
1486297067,2462028
1486297367,2461980
1486297667,2461964
1486297967,2461964
1486298267,2461964
1486298627,2461964
1486298927,2461964
1486299227,2461964
1486299527,2461964
1486299886,2461964
1486300186,2461964
1486300487,2461964
1486300787,2461964
1486301087,2461964
1486301387,2461964
1486301687,2461964
1486301987,2461964
1486302287,2461964
1486302587,2461964
1486302887,2461964
1486303187,2461964
1486303487,2461964
1486303787,2461964
1486304087,2461964
1486304446,2461964
1486304746,2461964
